,unique_id,ds,cutoff,NHITS,KAN,MLP,MLP1,y,SeasonalNaive,SeasonalNaive-lo-99,SeasonalNaive-hi-99,is_anomaly,trend_str,seas_str
13861,M753,1992-02-29,1991-12-31,3805.1719,3805.3318,3686.6987,3748.453,4157.0,3354.0,1639.3502384885019,5068.649761511499,0,Non-stationary,Non-seasonal
13862,M753,1992-03-31,1991-12-31,4029.527,4056.1606,4096.3467,3908.781,4379.0,4379.0,2664.350238488502,6093.649761511499,0,Non-stationary,Non-seasonal
13863,M753,1992-04-30,1991-12-31,3825.5251,3756.0366,3772.4722,3692.6162,4290.0,3573.0,1858.3502384885019,5287.649761511499,0,Non-stationary,Non-seasonal
13864,M753,1992-05-31,1991-12-31,3831.6973,3800.6265,3795.4995,3669.522,4307.0,3615.0,1900.3502384885019,5329.649761511499,0,Non-stationary,Non-seasonal
13865,M753,1992-06-30,1991-12-31,3836.4644,3766.9026,3722.367,3744.39,4162.0,3609.0,1894.3502384885019,5323.649761511499,0,Non-stationary,Non-seasonal
13866,M753,1992-07-31,1991-12-31,3869.9514,3872.2083,3805.2288,3728.9817,4255.0,3954.0,2239.350238488502,5668.649761511499,0,Non-stationary,Non-seasonal
13867,M753,1992-08-31,1991-12-31,4090.164,4006.3542,4004.449,3861.4446,4258.0,3961.0,2246.350238488502,5675.649761511499,0,Non-stationary,Non-seasonal
13868,M753,1992-09-30,1991-12-31,3981.293,3970.215,3890.6433,3850.0405,4063.0,3960.0,2245.350238488502,5674.649761511499,0,Non-stationary,Non-seasonal
13869,M753,1992-10-31,1991-12-31,3968.0354,3970.392,3981.178,3853.836,4056.0,3989.0,2274.350238488502,5703.649761511499,0,Non-stationary,Non-seasonal
13870,M753,1992-11-30,1991-12-31,3835.4194,3832.0596,3761.1265,3629.7808,4482.0,3712.0,1997.3502384885019,5426.649761511499,0,Non-stationary,Non-seasonal
13871,M753,1992-12-31,1991-12-31,3929.2214,3879.354,3891.0063,3664.6655,4466.0,3830.0,2115.350238488502,5544.649761511499,0,Non-stationary,Non-seasonal
13872,M754,1988-01-31,1987-12-31,3384.0212,3396.1418,3378.2346,3326.5735,3275.0,3265.0,745.3064145153553,5784.693585484645,0,Non-stationary,Seasonal
13873,M754,1988-02-29,1987-12-31,3373.0078,3354.6204,3297.6775,3335.5781,3555.0,3220.0,700.3064145153553,5739.693585484645,0,Non-stationary,Seasonal
13874,M754,1988-03-31,1987-12-31,3742.0388,3588.6694,3624.9314,3522.8005,4135.0,3765.0,1245.3064145153553,6284.693585484645,0,Non-stationary,Seasonal
13875,M754,1988-04-30,1987-12-31,3783.6304,3659.793,3707.6794,3591.4377,3900.0,3900.0,1380.3064145153553,6419.693585484645,0,Non-stationary,Seasonal
13876,M754,1988-05-31,1987-12-31,3665.2366,3569.872,3556.8875,3448.0347,4210.0,3570.0,1050.3064145153553,6089.693585484645,0,Non-stationary,Seasonal
13877,M754,1988-06-30,1987-12-31,3722.8857,3641.5078,3592.1875,3542.9124,4070.0,3890.0,1370.3064145153553,6409.693585484645,0,Non-stationary,Seasonal
13878,M754,1988-07-31,1987-12-31,3522.627,3479.3374,3436.4622,3395.024,3240.0,3520.0,1000.3064145153553,6039.693585484645,0,Non-stationary,Seasonal
13879,M754,1988-08-31,1987-12-31,3615.9272,3504.1726,3467.4194,3364.1633,4015.0,3455.0,935.3064145153553,5974.693585484645,0,Non-stationary,Seasonal
13880,M754,1988-09-30,1987-12-31,3689.3777,3587.272,3508.2124,3469.3364,3965.0,3540.0,1020.3064145153553,6059.693585484645,0,Non-stationary,Seasonal
13881,M754,1988-10-31,1987-12-31,3859.6895,3782.3774,3785.8926,3612.439,4270.0,4255.0,1735.3064145153553,6774.693585484645,0,Non-stationary,Seasonal
13882,M754,1988-11-30,1987-12-31,3620.4368,3513.009,3482.1985,3383.5337,3810.0,3500.0,980.3064145153553,6019.693585484645,0,Non-stationary,Seasonal
13883,M754,1988-12-31,1987-12-31,3318.0784,3352.6826,3335.9114,3205.028,3310.0,3150.0,630.3064145153553,5669.693585484645,0,Non-stationary,Seasonal
13884,M755,1988-01-31,1987-12-31,4937.187,4838.6772,4847.91,4751.742,4660.0,4520.0,1871.722361958622,7168.277638041378,0,Non-stationary,Seasonal
13885,M755,1988-02-29,1987-12-31,4902.164,4799.5137,4753.9556,4767.5396,5220.0,4620.0,1971.722361958622,7268.277638041378,0,Non-stationary,Seasonal
13886,M755,1988-03-31,1987-12-31,5262.3403,5036.2466,5134.7324,4967.368,5880.0,5220.0,2571.722361958622,7868.277638041378,0,Non-stationary,Seasonal
13887,M755,1988-04-30,1987-12-31,5275.008,5061.6733,5186.545,5009.1904,5710.0,5230.0,2581.722361958622,7878.277638041378,0,Non-stationary,Seasonal
13888,M755,1988-05-31,1987-12-31,5174.355,4978.998,5053.5283,4869.5664,6270.0,4960.0,2311.722361958622,7608.277638041378,0,Non-stationary,Seasonal
13889,M755,1988-06-30,1987-12-31,5167.019,5017.1997,4994.775,4963.314,5940.0,5250.0,2601.722361958622,7898.277638041378,0,Non-stationary,Seasonal
13890,M755,1988-07-31,1987-12-31,5086.475,4925.082,4913.4224,4832.488,5020.0,5020.0,2371.722361958622,7668.277638041378,0,Non-stationary,Seasonal
13891,M755,1988-08-31,1987-12-31,5225.3374,4997.1523,4975.8154,4797.4243,6140.0,5040.0,2391.722361958622,7688.277638041378,0,Non-stationary,Seasonal
13892,M755,1988-09-30,1987-12-31,5070.082,4913.849,4839.0674,4840.781,5820.0,4570.0,1921.722361958622,7218.277638041378,0,Non-stationary,Seasonal
13893,M755,1988-10-31,1987-12-31,5453.6006,5372.3604,5410.0444,5158.641,6010.0,6070.0,3421.722361958622,8718.277638041378,0,Non-stationary,Seasonal
13894,M755,1988-11-30,1987-12-31,5210.746,5009.4287,4962.51,4816.8438,5830.0,5080.0,2431.722361958622,7728.277638041378,0,Non-stationary,Seasonal
13895,M755,1988-12-31,1987-12-31,4782.4614,4766.397,4772.4917,4584.43,4910.0,4440.0,1791.722361958622,7088.277638041378,0,Non-stationary,Seasonal
13896,M756,1992-02-29,1992-01-31,7784.6084,7571.0024,7594.4116,7411.2764,7432.0,6705.0,4115.70524094921,9294.29475905079,0,Stationary,Seasonal
13897,M756,1992-03-31,1992-01-31,7930.215,7836.701,7790.1924,7715.6357,8043.0,7283.0,4693.70524094921,9872.29475905079,0,Stationary,Seasonal
13898,M756,1992-04-30,1992-01-31,7893.185,7677.366,7903.038,7570.423,7875.0,7089.0,4499.70524094921,9678.29475905079,0,Stationary,Seasonal
13899,M756,1992-05-31,1992-01-31,7916.6157,7621.9297,7844.5347,7546.5444,7968.0,7076.0,4486.70524094921,9665.29475905079,0,Stationary,Seasonal
13900,M756,1992-06-30,1992-01-31,7890.282,7611.205,7721.32,7480.827,7584.0,7017.0,4427.70524094921,9606.29475905079,0,Stationary,Seasonal
13901,M756,1992-07-31,1992-01-31,7969.3853,7676.1235,7685.419,7631.8013,7545.0,7338.0,4748.70524094921,9927.29475905079,0,Stationary,Seasonal
13902,M756,1992-08-31,1992-01-31,8142.491,7757.791,7793.632,7661.014,7526.0,7386.0,4796.70524094921,9975.29475905079,0,Stationary,Seasonal
13903,M756,1992-09-30,1992-01-31,8118.6577,7843.623,7874.3184,7630.921,7249.0,7457.0,4867.70524094921,10046.29475905079,0,Stationary,Seasonal
13904,M756,1992-10-31,1992-01-31,8207.71,7921.1987,7922.4795,7811.237,7742.0,7711.0,5121.70524094921,10300.29475905079,0,Stationary,Seasonal
13905,M756,1992-11-30,1992-01-31,8074.876,7809.6094,7861.828,7584.7896,7449.0,7461.0,4871.70524094921,10050.29475905079,0,Stationary,Seasonal
13906,M756,1992-12-31,1992-01-31,8049.013,7778.785,7751.8984,7502.693,7438.0,7347.0,4757.70524094921,9936.29475905079,0,Stationary,Seasonal
13907,M756,1993-01-31,1992-01-31,8174.067,7878.502,7971.487,7564.0405,7942.0,7754.0,5164.70524094921,10343.29475905079,0,Stationary,Seasonal
13908,M757,1988-01-31,1987-12-31,3803.6118,3783.3577,3738.8513,3660.0735,3700.0,3500.0,-166.74710565175292,7166.747105651753,0,Non-stationary,Seasonal
13909,M757,1988-02-29,1987-12-31,3808.4631,3832.8137,3718.1575,3693.915,4050.0,3550.0,-116.74710565175292,7216.747105651753,0,Non-stationary,Seasonal
13910,M757,1988-03-31,1987-12-31,3732.3496,3769.5754,3788.167,3619.6006,5200.0,3850.0,183.25289434824708,7516.747105651753,0,Non-stationary,Seasonal
13911,M757,1988-04-30,1987-12-31,3387.457,3380.1438,3358.7268,3270.0774,4500.0,3000.0,-666.7471056517529,6666.747105651753,0,Non-stationary,Seasonal
13912,M757,1988-05-31,1987-12-31,3223.9753,3306.68,3206.14,3087.4707,4950.0,2800.0,-866.7471056517529,6466.747105651753,0,Non-stationary,Seasonal
13913,M757,1988-06-30,1987-12-31,3189.8613,3271.0122,3180.145,3180.5032,5000.0,2900.0,-766.7471056517529,6566.747105651753,0,Non-stationary,Seasonal
13914,M757,1988-07-31,1987-12-31,3419.2263,3393.0474,3306.56,3303.5522,4750.0,3250.0,-416.7471056517529,6916.747105651753,0,Non-stationary,Seasonal
13915,M757,1988-08-31,1987-12-31,3757.1584,3695.722,3666.437,3629.995,5500.0,3550.0,-116.74710565175292,7216.747105651753,0,Non-stationary,Seasonal
13916,M757,1988-09-30,1987-12-31,3794.151,3812.901,3747.8188,3719.6616,5650.0,3800.0,133.25289434824708,7466.747105651753,0,Non-stationary,Seasonal
13917,M757,1988-10-31,1987-12-31,3793.103,3813.37,3741.2822,3650.8357,5400.0,3700.0,33.25289434824708,7366.747105651753,0,Non-stationary,Seasonal
13918,M757,1988-11-30,1987-12-31,3788.5552,3849.1057,3749.4832,3629.908,5300.0,3750.0,83.25289434824708,7416.747105651753,0,Non-stationary,Seasonal
13919,M757,1988-12-31,1987-12-31,3848.2212,3859.2617,3816.3154,3613.4844,5350.0,3850.0,183.25289434824708,7516.747105651753,0,Non-stationary,Seasonal
13920,M758,1988-01-31,1987-12-31,3694.2427,3675.4429,3643.6182,3559.7288,3350.0,3400.0,86.04620877345542,6713.953791226544,0,Non-stationary,Seasonal
13921,M758,1988-02-29,1987-12-31,3650.1545,3685.9958,3594.801,3537.688,3700.0,3400.0,86.04620877345542,6713.953791226544,0,Non-stationary,Seasonal
13922,M758,1988-03-31,1987-12-31,3521.2632,3577.3828,3610.776,3424.116,4600.0,3550.0,236.04620877345542,6863.953791226544,0,Non-stationary,Seasonal
13923,M758,1988-04-30,1987-12-31,3192.026,3235.9575,3210.4043,3090.8616,4000.0,2850.0,-463.9537912265446,6163.953791226544,0,Non-stationary,Seasonal
13924,M758,1988-05-31,1987-12-31,3037.9597,3174.21,3056.9187,2905.2698,4450.0,2650.0,-663.9537912265446,5963.953791226544,0,Non-stationary,Seasonal
13925,M758,1988-06-30,1987-12-31,3023.596,3139.2979,3035.6917,3011.2832,4500.0,2750.0,-563.9537912265446,6063.953791226544,0,Non-stationary,Seasonal
13926,M758,1988-07-31,1987-12-31,3320.9226,3292.3027,3207.0962,3196.9453,4250.0,3150.0,-163.95379122654458,6463.953791226544,0,Non-stationary,Seasonal
13927,M758,1988-08-31,1987-12-31,3635.8174,3574.3567,3547.0427,3520.987,4950.0,3450.0,136.04620877345542,6763.953791226544,0,Non-stationary,Seasonal
13928,M758,1988-09-30,1987-12-31,3697.6533,3694.7407,3631.7524,3614.5105,5150.0,3650.0,336.0462087734554,6963.953791226544,0,Non-stationary,Seasonal
13929,M758,1988-10-31,1987-12-31,3697.741,3713.6548,3640.2507,3549.3254,4950.0,3600.0,286.0462087734554,6913.953791226544,0,Non-stationary,Seasonal
13930,M758,1988-11-30,1987-12-31,3697.1924,3750.7234,3646.846,3528.5435,4850.0,3650.0,336.0462087734554,6963.953791226544,0,Non-stationary,Seasonal
13931,M758,1988-12-31,1987-12-31,3747.2783,3749.588,3721.0273,3524.7002,4900.0,3750.0,436.0462087734554,7063.953791226544,0,Non-stationary,Seasonal
13932,M759,1992-02-29,1992-01-31,6700.159,6508.7456,6500.19,6366.8706,6471.0,6039.0,4317.02558257135,7760.97441742865,0,Non-stationary,Seasonal
13933,M759,1992-03-31,1992-01-31,6821.5566,6700.9126,6567.4497,6557.559,7101.0,5966.0,4244.02558257135,7687.97441742865,0,Non-stationary,Seasonal
13934,M759,1992-04-30,1992-01-31,6908.56,6781.521,6865.2656,6622.046,6949.0,6450.0,4728.02558257135,8171.97441742865,0,Non-stationary,Seasonal
13935,M759,1992-05-31,1992-01-31,6975.695,6821.544,6982.1304,6712.5957,6751.0,6762.0,5040.02558257135,8483.97441742865,0,Non-stationary,Seasonal
13936,M759,1992-06-30,1992-01-31,6913.383,6806.4043,6814.472,6564.3477,7105.0,6623.0,4901.02558257135,8344.97441742865,0,Non-stationary,Seasonal
13937,M759,1992-07-31,1992-01-31,6925.235,6741.236,6664.696,6631.7686,6693.0,6420.0,4698.02558257135,8141.97441742865,0,Non-stationary,Seasonal
13938,M759,1992-08-31,1992-01-31,7145.0737,6946.34,6886.4326,6762.474,6786.0,6954.0,5232.02558257135,8675.97441742865,0,Non-stationary,Seasonal
13939,M759,1992-09-30,1992-01-31,7100.689,6962.509,6883.7363,6687.467,6934.0,6746.0,5024.02558257135,8467.97441742865,0,Non-stationary,Seasonal
13940,M759,1992-10-31,1992-01-31,7334.4272,7242.4023,7148.958,7015.5493,7090.0,7499.0,5777.02558257135,9220.97441742865,0,Non-stationary,Seasonal
13941,M759,1992-11-30,1992-01-31,6787.5923,6775.668,6752.5083,6518.934,6512.0,6427.0,4705.02558257135,8148.97441742865,0,Non-stationary,Seasonal
13942,M759,1992-12-31,1992-01-31,6517.349,6624.2153,6485.373,6245.3784,6572.0,6118.0,4396.02558257135,7839.97441742865,0,Non-stationary,Seasonal
13943,M759,1993-01-31,1992-01-31,6949.6357,6805.9043,6832.552,6464.263,6976.0,6867.0,5145.02558257135,8588.97441742865,0,Non-stationary,Seasonal
13944,M76,1993-10-31,1993-09-30,6562.6562,6411.0386,6461.3267,6335.1865,5688.0,6174.0,4122.973765722999,8225.026234277,0,Stationary,Seasonal
13945,M76,1993-11-30,1993-09-30,6841.1265,6759.7607,6685.0864,6727.071,6960.0,6730.0,4678.973765722999,8781.026234277,0,Stationary,Seasonal
13946,M76,1993-12-31,1993-09-30,7084.037,6893.4844,7011.826,6803.442,8112.0,7452.0,5400.973765722999,9503.026234277,0,Stationary,Seasonal
13947,M76,1994-01-31,1993-09-30,7087.0576,6899.461,7100.328,6861.546,7418.0,7296.0,5244.973765722999,9347.026234277,0,Stationary,Seasonal
13948,M76,1994-02-28,1993-09-30,7060.464,6894.2246,7029.9463,6786.1084,7572.0,7032.0,4980.973765722999,9083.026234277,0,Stationary,Seasonal
13949,M76,1994-03-31,1993-09-30,7164.34,7045.3438,7046.5625,7000.979,8248.0,7440.0,5388.973765722999,9491.026234277,0,Stationary,Seasonal
13950,M76,1994-04-30,1993-09-30,7243.172,7144.5996,7136.9897,6964.737,6992.0,7648.0,5596.973765722999,9699.026234277,0,Stationary,Seasonal
13951,M76,1994-05-31,1993-09-30,7267.649,7190.2637,7107.019,6875.9624,7320.0,7644.0,5592.973765722999,9695.026234277,0,Stationary,Seasonal
13952,M76,1994-06-30,1993-09-30,6813.663,6833.3237,6735.71,6632.1274,6744.0,6840.0,4788.973765722999,8891.026234277,0,Stationary,Seasonal
13953,M76,1994-07-31,1993-09-30,6484.503,6497.1406,6542.236,6260.6797,6336.0,6252.0,4200.973765722999,8303.026234277,0,Stationary,Seasonal
13954,M76,1994-08-31,1993-09-30,6502.791,6501.586,6447.2407,6198.522,6252.0,6468.0,4416.973765722999,8519.026234277,0,Stationary,Seasonal
13955,M76,1994-09-30,1993-09-30,6512.596,6461.869,6494.2847,6128.8257,6720.0,6492.0,4440.973765722999,8543.026234277,0,Stationary,Seasonal
13956,M760,1992-02-29,1992-01-31,6844.191,6791.6807,6779.254,6621.6772,6400.0,6340.0,4159.142341371818,8520.857658628182,0,Non-stationary,Seasonal
13957,M760,1992-03-31,1992-01-31,7012.576,7100.0596,7044.568,6945.691,6860.0,7040.0,4859.142341371818,9220.857658628182,0,Non-stationary,Seasonal
13958,M760,1992-04-30,1992-01-31,6924.3706,6912.1094,7040.139,6792.8037,6600.0,6800.0,4619.142341371818,8980.857658628182,0,Non-stationary,Seasonal
13959,M760,1992-05-31,1992-01-31,7029.0034,7052.1763,7217.82,6960.704,6840.0,7060.0,4879.142341371818,9240.857658628182,0,Non-stationary,Seasonal
13960,M760,1992-06-30,1992-01-31,6975.0474,6968.8164,7023.883,6798.5796,6600.0,6860.0,4679.142341371818,9040.857658628182,0,Non-stationary,Seasonal
13961,M760,1992-07-31,1992-01-31,6998.051,7008.248,6960.002,6909.3965,6780.0,7080.0,4899.142341371818,9260.857658628182,0,Non-stationary,Seasonal
13962,M760,1992-08-31,1992-01-31,7022.812,7002.843,6994.29,6838.8276,6800.0,7000.0,4819.142341371818,9180.857658628182,0,Non-stationary,Seasonal
13963,M760,1992-09-30,1992-01-31,6877.3174,6905.605,6861.0254,6659.491,6600.0,6720.0,4539.142341371818,8900.857658628182,0,Non-stationary,Seasonal
13964,M760,1992-10-31,1992-01-31,7020.7275,7005.813,6959.426,6820.3257,6860.0,6940.0,4759.142341371818,9120.857658628182,0,Non-stationary,Seasonal
13965,M760,1992-11-30,1992-01-31,6905.7134,6914.5615,6930.77,6650.159,6700.0,6740.0,4559.142341371818,8920.857658628182,0,Non-stationary,Seasonal
13966,M760,1992-12-31,1992-01-31,7001.608,6982.0244,6962.329,6705.5835,6940.0,6860.0,4679.142341371818,9040.857658628182,0,Non-stationary,Seasonal
13967,M760,1993-01-31,1992-01-31,6982.4155,6969.3604,6966.2373,6584.9146,6700.0,6880.0,4699.142341371818,9060.857658628182,0,Non-stationary,Seasonal
13968,M761,1992-02-29,1992-01-31,6467.17,6339.8403,6320.6665,6184.3965,6400.0,5435.0,4066.0491079083804,6803.95089209162,0,Non-stationary,Seasonal
13969,M761,1992-03-31,1992-01-31,6737.0186,6668.7793,6609.3213,6534.4673,6880.0,6305.0,4936.04910790838,7673.95089209162,0,Non-stationary,Seasonal
13970,M761,1992-04-30,1992-01-31,6721.665,6589.8564,6713.8335,6489.1606,6495.0,6220.0,4851.04910790838,7588.95089209162,0,Non-stationary,Seasonal
13971,M761,1992-05-31,1992-01-31,6815.0234,6740.9434,6896.7505,6624.995,6385.0,6565.0,5196.04910790838,7933.95089209162,0,Non-stationary,Seasonal
13972,M761,1992-06-30,1992-01-31,6892.705,6754.8105,6797.381,6592.25,6695.0,6435.0,5066.04910790838,7803.95089209162,0,Non-stationary,Seasonal
13973,M761,1992-07-31,1992-01-31,6969.3184,6894.887,6839.225,6788.918,6650.0,6935.0,5566.04910790838,8303.95089209162,0,Non-stationary,Seasonal
13974,M761,1992-08-31,1992-01-31,7040.4277,6921.1836,6910.925,6761.396,6665.0,6945.0,5576.04910790838,8313.95089209162,0,Non-stationary,Seasonal
13975,M761,1992-09-30,1992-01-31,6754.854,6738.0864,6650.393,6455.3,6805.0,6380.0,5011.04910790838,7748.95089209162,0,Non-stationary,Seasonal
13976,M761,1992-10-31,1992-01-31,6998.392,6890.034,6800.821,6658.4316,7265.0,6855.0,5486.04910790838,8223.95089209162,0,Non-stationary,Seasonal
13977,M761,1992-11-30,1992-01-31,6603.547,6610.6436,6576.09,6315.775,6665.0,6325.0,4956.04910790838,7693.95089209162,0,Non-stationary,Seasonal
13978,M761,1992-12-31,1992-01-31,6568.2256,6562.1865,6480.064,6256.07,6800.0,6205.0,4836.04910790838,7573.95089209162,0,Non-stationary,Seasonal
13979,M761,1993-01-31,1992-01-31,6739.153,6657.5415,6684.3174,6312.7466,6540.0,6620.0,5251.04910790838,7988.95089209162,0,Non-stationary,Seasonal
13980,M762,1992-02-29,1992-01-31,4988.0713,4817.307,4819.016,4700.0703,4930.0,4360.0,3491.940324048608,5228.059675951392,0,Non-stationary,Seasonal
13981,M762,1992-03-31,1992-01-31,5140.4883,5002.574,4941.0464,4907.4624,5600.0,4750.0,3881.940324048608,5618.059675951392,0,Non-stationary,Seasonal
13982,M762,1992-04-30,1992-01-31,5314.3667,5057.736,5158.8193,4998.9663,5385.0,4985.0,4116.940324048608,5853.059675951392,0,Non-stationary,Seasonal
13983,M762,1992-05-31,1992-01-31,5336.8677,5083.469,5198.554,5009.816,5425.0,5140.0,4271.940324048608,6008.059675951392,0,Non-stationary,Seasonal
13984,M762,1992-06-30,1992-01-31,5357.1377,5094.482,5127.674,4977.3896,5375.0,4995.0,4126.940324048608,5863.059675951392,0,Non-stationary,Seasonal
13985,M762,1992-07-31,1992-01-31,5341.3184,5095.8057,5069.8613,5045.5303,5365.0,5150.0,4281.940324048608,6018.059675951392,0,Non-stationary,Seasonal
13986,M762,1992-08-31,1992-01-31,5393.855,5145.8257,5147.553,5053.428,5150.0,5240.0,4371.940324048608,6108.059675951392,0,Non-stationary,Seasonal
13987,M762,1992-09-30,1992-01-31,5167.226,5027.1533,4971.5273,4849.7617,5305.0,4875.0,4006.940324048608,5743.059675951392,0,Non-stationary,Seasonal
13988,M762,1992-10-31,1992-01-31,5281.4966,5109.618,5069.0205,4965.305,5430.0,5170.0,4301.940324048608,6038.059675951392,0,Non-stationary,Seasonal
13989,M762,1992-11-30,1992-01-31,4912.3594,4880.455,4891.0767,4672.8223,4890.0,4715.0,3846.940324048608,5583.059675951392,0,Non-stationary,Seasonal
13990,M762,1992-12-31,1992-01-31,4728.745,4768.3594,4684.2217,4522.512,4720.0,4370.0,3501.940324048608,5238.059675951392,0,Non-stationary,Seasonal
13991,M762,1993-01-31,1992-01-31,5160.599,5033.8057,5080.1904,4765.024,4880.0,5160.0,4291.940324048608,6028.059675951392,0,Non-stationary,Seasonal
13992,M763,1992-02-29,1992-01-31,6430.0786,6205.1367,6199.6255,6043.8213,6130.0,5640.0,4294.584289206511,6985.415710793489,0,Non-stationary,Seasonal
13993,M763,1992-03-31,1992-01-31,6599.4897,6427.671,6349.0835,6296.6514,7130.0,6160.0,4814.584289206511,7505.415710793489,0,Non-stationary,Seasonal
13994,M763,1992-04-30,1992-01-31,6809.7817,6486.9116,6613.159,6408.356,6840.0,6410.0,5064.584289206511,7755.415710793489,0,Non-stationary,Seasonal
13995,M763,1992-05-31,1992-01-31,6859.595,6560.085,6705.0786,6457.3794,7030.0,6700.0,5354.584289206511,8045.415710793489,0,Non-stationary,Seasonal
13996,M763,1992-06-30,1992-01-31,6868.327,6534.6445,6579.839,6390.7754,6820.0,6420.0,5074.584289206511,7765.415710793489,0,Non-stationary,Seasonal
13997,M763,1992-07-31,1992-01-31,6867.356,6570.265,6536.763,6498.2607,6930.0,6690.0,5344.584289206511,8035.415710793489,0,Non-stationary,Seasonal
13998,M763,1992-08-31,1992-01-31,6909.3394,6611.162,6617.3936,6486.9214,6490.0,6770.0,5424.584289206511,8115.415710793489,0,Non-stationary,Seasonal
13999,M763,1992-09-30,1992-01-31,6575.5474,6418.1655,6342.4053,6181.2715,6780.0,6240.0,4894.584289206511,7585.415710793489,0,Non-stationary,Seasonal
14000,M763,1992-10-31,1992-01-31,6702.1997,6487.494,6436.8047,6301.5664,6910.0,6490.0,5144.584289206511,7835.415710793489,0,Non-stationary,Seasonal
14001,M763,1992-11-30,1992-01-31,6293.261,6251.402,6278.1284,5984.358,6280.0,6070.0,4724.584289206511,7415.415710793489,0,Non-stationary,Seasonal
14002,M763,1992-12-31,1992-01-31,6101.9824,6133.547,6036.99,5824.375,6140.0,5680.0,4334.584289206511,7025.415710793489,0,Non-stationary,Seasonal
14003,M763,1993-01-31,1992-01-31,6611.562,6453.958,6500.216,6100.113,5870.0,6590.0,5244.584289206511,7935.415710793489,0,Non-stationary,Seasonal
14004,M764,1988-01-31,1987-12-31,3651.0366,3595.735,3545.1846,3453.6892,3440.0,3740.0,2142.8550453445037,5337.144954655496,0,Non-stationary,Seasonal
14005,M764,1988-02-29,1987-12-31,3727.026,3681.1672,3569.3005,3543.3555,3720.0,3920.0,2322.8550453445037,5517.144954655496,0,Non-stationary,Seasonal
14006,M764,1988-03-31,1987-12-31,3930.9502,3778.5862,3776.5435,3653.9836,4320.0,4240.0,2642.8550453445037,5837.144954655496,0,Non-stationary,Seasonal
14007,M764,1988-04-30,1987-12-31,3836.623,3679.7625,3727.7476,3629.6328,3900.0,4040.0,2442.8550453445037,5637.144954655496,0,Non-stationary,Seasonal
14008,M764,1988-05-31,1987-12-31,3678.7083,3483.8372,3509.4922,3415.0156,4220.0,3680.0,2082.8550453445037,5277.144954655496,0,Non-stationary,Seasonal
14009,M764,1988-06-30,1987-12-31,3451.065,3399.2732,3407.718,3368.3987,4300.0,3680.0,2082.8550453445037,5277.144954655496,0,Non-stationary,Seasonal
14010,M764,1988-07-31,1987-12-31,3260.5703,3175.1455,3148.0876,3129.1367,2820.0,2940.0,1342.8550453445037,4537.144954655496,0,Non-stationary,Seasonal
14011,M764,1988-08-31,1987-12-31,3549.6216,3377.587,3405.2092,3321.0496,3720.0,3380.0,1782.8550453445037,4977.144954655496,0,Non-stationary,Seasonal
14012,M764,1988-09-30,1987-12-31,3633.3713,3548.079,3501.692,3434.0803,3960.0,3640.0,2042.8550453445037,5237.144954655496,0,Non-stationary,Seasonal
14013,M764,1988-10-31,1987-12-31,3791.3237,3727.225,3710.8113,3534.3005,4200.0,4120.0,2522.8550453445037,5717.144954655496,0,Non-stationary,Seasonal
14014,M764,1988-11-30,1987-12-31,3728.0566,3709.7659,3624.5735,3513.5598,4160.0,3780.0,2182.8550453445037,5377.144954655496,0,Non-stationary,Seasonal
14015,M764,1988-12-31,1987-12-31,3512.8179,3408.0256,3419.0623,3263.9473,3560.0,3300.0,1702.8550453445037,4897.144954655496,0,Non-stationary,Seasonal
14016,M765,1992-02-29,1992-01-31,4314.663,4165.531,4168.386,4062.2185,4347.0,4179.0,3043.214552863342,5314.785447136658,0,Non-stationary,Non-seasonal
14017,M765,1992-03-31,1992-01-31,4377.4907,4264.092,4186.7856,4166.972,4377.0,4263.0,3127.214552863342,5398.785447136658,0,Non-stationary,Non-seasonal
14018,M765,1992-04-30,1992-01-31,4445.3584,4282.967,4373.0923,4200.8325,4412.0,4496.0,3360.214552863342,5631.785447136658,0,Non-stationary,Non-seasonal
14019,M765,1992-05-31,1992-01-31,4300.351,4123.9355,4199.0537,4097.998,4487.0,4193.0,3057.214552863342,5328.785447136658,0,Non-stationary,Non-seasonal
14020,M765,1992-06-30,1992-01-31,4293.111,4108.4116,4155.379,4034.0874,4484.0,4119.0,2983.214552863342,5254.785447136658,0,Non-stationary,Non-seasonal
14021,M765,1992-07-31,1992-01-31,4216.8823,4032.3577,4044.4585,4011.7932,4335.0,4084.0,2948.214552863342,5219.785447136658,0,Non-stationary,Non-seasonal
14022,M765,1992-08-31,1992-01-31,4232.5625,4010.941,4011.4429,3941.1428,4378.0,4028.0,2892.214552863342,5163.785447136658,0,Non-stationary,Non-seasonal
14023,M765,1992-09-30,1992-01-31,4183.4487,4036.673,4041.293,3936.6487,4419.0,4008.0,2872.214552863342,5143.785447136658,0,Non-stationary,Non-seasonal
14024,M765,1992-10-31,1992-01-31,4120.9053,4019.225,4009.3447,3945.3928,4339.0,3992.0,2856.214552863342,5127.785447136658,0,Non-stationary,Non-seasonal
14025,M765,1992-11-30,1992-01-31,4084.0413,4022.1055,4050.0667,3880.4045,4265.0,3923.0,2787.214552863342,5058.785447136658,0,Non-stationary,Non-seasonal
14026,M765,1992-12-31,1992-01-31,4130.237,4039.4746,4034.1296,3875.6392,4133.0,3913.0,2777.214552863342,5048.785447136658,0,Non-stationary,Non-seasonal
